Date,Store,Weekly_Sales
2010-11-26,41,1866681.57
2010-11-26,42,522296.71
2010-11-26,43,633520.34
2010-11-26,44,307646.5
2010-11-26,45,1182500.16
2010-12-03,1,1548033.78
2010-12-03,2,2015781.27
2010-12-03,3,476420.77
2010-12-03,4,2102530.17
2010-12-03,5,344490.88
2010-12-03,6,1677067.24
2010-12-03,7,552811.62
2010-12-03,8,952766.93
2010-12-03,9,578164.82
2010-12-03,10,2251206.64
2010-12-03,11,1380522.64
2010-12-03,12,1069533.17
2010-12-03,13,2083379.89
2010-12-03,14,2258489.63
2010-12-03,15,754134.95
2010-12-03,16,512260.59
2010-12-03,17,926573.81
2010-12-03,18,1211026.13
2010-12-03,19,1615987.96
2010-12-03,20,2416051.17
2010-12-03,21,829210.73
2010-12-03,22,1230514.58
2010-12-03,23,1617025.41
2010-12-03,24,1413302.7
2010-12-03,25,885572.96
2010-12-03,26,1016143.64
2010-12-03,27,1884343.67
2010-12-03,28,1447916.29
2010-12-03,29,642678.53
2010-12-03,30,407112.22
2010-12-03,31,1338716.37
2010-12-03,32,1200892.56
2010-12-03,33,209986.25
2010-12-03,34,1001512.21
2010-12-03,35,982598.88
2010-12-03,36,360266.09
2010-12-03,37,508213.14
2010-12-03,38,351925.36
2010-12-03,39,1431910.98
2010-12-03,40,1000582.06
2010-12-03,41,1220115.75
2010-12-03,42,500250.8
2010-12-03,43,557543.62
2010-12-03,44,264214.12
2010-12-03,45,879244.9
2010-12-10,1,1682614.26
2010-12-10,2,2378726.55
2010-12-10,3,467642.03
2010-12-10,4,2302504.86
2010-12-10,5,352811.53
2010-12-10,6,1834737.58
2010-12-10,7,599730.07
2010-12-10,8,1069061.63
2010-12-10,9,618121.82
2010-12-10,10,2411790.21
2010-12-10,11,1564516.43
2010-12-10,12,1121934.15
2010-12-10,13,2461468.35
2010-12-10,14,2600519.26
2010-12-10,15,847294.04
2010-12-10,16,570103.64
2010-12-10,17,962475.55
2010-12-10,18,1416168.98
2010-12-10,19,1799070.98
2010-12-10,20,2752122.08
2010-12-10,21,943891.64
2010-12-10,22,1367202.84
2010-12-10,23,1872365.99
2010-12-10,24,1593012.75
2010-12-10,25,964729.18
2010-12-10,26,1149612.04
2010-12-10,27,2139733.68
2010-12-10,28,1466164.49
2010-12-10,29,713834.74
2010-12-10,30,428631.91
2010-12-10,31,1475685.1
2010-12-10,32,1377322.73
2010-12-10,33,253050.1
2010-12-10,34,1086661.02
2010-12-10,35,1108580.19
2010-12-10,36,404545.03
2010-12-10,37,511207.52
2010-12-10,38,355965.23
2010-12-10,39,1630564.48
2010-12-10,40,1111215.72
2010-12-10,41,1434908.13
2010-12-10,42,585175.24
2010-12-10,43,598679.02
2010-12-10,44,278253.28
2010-12-10,45,1002364.34
2010-12-17,1,1891034.93
2010-12-17,2,2609166.75
2010-12-17,3,498159.39
2010-12-17,4,2740057.14
2010-12-17,5,367801.19
2010-12-17,6,2090268.95
2010-12-17,7,716388.81
2010-12-17,8,1220579.55
2010-12-17,9,685243.2
2010-12-17,10,2811646.85
2010-12-17,11,1843971.15
2010-12-17,12,1295605.35
2010-12-17,13,2771646.81
2010-12-17,14,2762861.41
2010-12-17,15,983825.15
2010-12-17,16,648652.01
2010-12-17,17,1049372.38
2010-12-17,18,1588430.71
2010-12-17,19,1911967.44
2010-12-17,20,2819193.17
2010-12-17,21,1147556.83
2010-12-17,22,1527682.99
2010-12-17,23,2238573.48
2010-12-17,24,1663525.77
2010-12-17,25,1047707.59
2010-12-17,26,1196813.33
2010-12-17,27,2350098.36
2010-12-17,28,1510443.62
2010-12-17,29,850538.25
2010-12-17,30,445332.28
2010-12-17,31,1714667.0
2010-12-17,32,1557776.1
2010-12-17,33,238875.26
2010-12-17,34,1227148.13
2010-12-17,35,1314987.4
2010-12-17,36,410214.7
2010-12-17,37,534285.21
2010-12-17,38,334441.15
2010-12-17,39,1842172.46
2010-12-17,40,1179036.3
2010-12-17,41,1627904.68
2010-12-17,42,537455.65
2010-12-17,43,615761.77
2010-12-17,44,278646.35
2010-12-17,45,1123282.85
2010-12-24,1,2387950.2
2010-12-24,2,3436007.68
2010-12-24,3,605990.41
2010-12-24,4,3526713.39
2010-12-24,5,466010.25
2010-12-24,6,2727575.18
2010-12-24,7,1045124.88
2010-12-24,8,1511641.09
2010-12-24,9,873347.55
2010-12-24,10,3749057.69
2010-12-24,11,2306265.36
2010-12-24,12,1768249.89
2010-12-24,13,3595903.2
2010-12-24,14,3818686.45
2010-12-24,15,1368318.17
2010-12-24,16,1004730.69
2010-12-24,17,1309226.79
2010-12-24,18,2027507.15
2010-12-24,19,2678206.42
2010-12-24,20,3766687.43
2010-12-24,21,1587257.78
2010-12-24,22,1962445.04
2010-12-24,23,2734277.1
2010-12-24,24,2386015.75
2010-12-24,25,1295391.19
2010-12-24,26,1573982.47
2010-12-24,27,3078162.08
2010-12-24,28,2026026.39
2010-12-24,29,1130926.79
2010-12-24,30,519354.88
2010-12-24,31,2068942.97
2010-12-24,32,1949183.14
2010-12-24,33,249246.8
2010-12-24,34,1620748.25
2010-12-24,35,1779236.54
2010-12-24,36,422093.59
2010-12-24,37,576809.92
2010-12-24,38,369106.72
2010-12-24,39,2495489.25
2010-12-24,40,1648829.18
2010-12-24,41,2225016.73
2010-12-24,42,555075.27
2010-12-24,43,656637.63
2010-12-24,44,365098.24
2010-12-24,45,1682862.03
2010-12-31,1,1367320.01
2010-12-31,2,1750434.55
2010-12-31,3,382677.76
2010-12-31,4,1794868.74
2010-12-31,5,298180.18
2010-12-31,6,1464050.02
2010-12-31,7,729572.08
2010-12-31,8,773586.49
2010-12-31,9,459770.85
2010-12-31,10,1707298.14
2010-12-31,11,1172003.1
2010-12-31,12,891736.91
2010-12-31,13,1675292.0
2010-12-31,14,1623716.46
2010-12-31,15,543754.17
2010-12-31,16,575317.38
2010-12-31,17,635862.55
2010-12-31,18,887907.01
2010-12-31,19,1275146.94
2010-12-31,20,1799737.79
2010-12-31,21,672903.23
2010-12-31,22,774262.28
2010-12-31,23,1169773.85
2010-12-31,24,1208600.05
2010-12-31,25,623092.54
2010-12-31,26,877268.29
2010-12-31,27,1440963.0
2010-12-31,28,1090558.57
2010-12-31,29,465992.02
2010-12-31,30,397631.02
2010-12-31,31,1198071.6
2010-12-31,32,955463.84
2010-12-31,33,219804.85
2010-12-31,34,902109.69
2010-12-31,35,576332.05
2010-12-31,36,359310.65
2010-12-31,37,460331.7
2010-12-31,38,303908.81
2010-12-31,39,1230012.16
2010-12-31,40,811318.3
2010-12-31,41,1001790.16
2010-12-31,42,428953.6
2010-12-31,43,534740.3
2010-12-31,44,241937.11
2010-12-31,45,679156.2
2011-01-07,1,1444732.28
2011-01-07,2,1758050.79
2011-01-07,3,378241.34
2011-01-07,4,1862476.27
2011-01-07,5,286347.26
2011-01-07,6,1350441.68
2011-01-07,7,661163.94
2011-01-07,8,873065.23
2011-01-07,9,490981.78
2011-01-07,10,1714309.9
2011-01-07,11,1178905.44
2011-01-07,12,910110.24
2011-01-07,13,1744544.39
2011-01-07,14,1864746.1
2011-01-07,15,509640.77
2011-01-07,16,573545.96
2011-01-07,17,1083071.14
2011-01-07,18,933960.3
2011-01-07,19,1224175.99
2011-01-07,20,1843030.95
2011-01-07,21,629152.06
2011-01-07,22,873954.7
2011-01-07,23,1122034.48
2011-01-07,24,1178641.71
2011-01-07,25,558794.63
2011-01-07,26,938149.21
2011-01-07,27,1568159.48
2011-01-07,28,1402902.47
2011-01-07,29,455952.18
2011-01-07,30,451077.21
2011-01-07,31,1311986.87
2011-01-07,32,1046416.17
2011-01-07,33,243948.82
2011-01-07,34,900646.94
2011-01-07,35,649289.75
2011-01-07,36,384659.85
2011-01-07,37,542464.02
2011-01-07,38,386344.54
2011-01-07,39,1224475.12
2011-01-07,40,894280.19
2011-01-07,41,1153596.53
2011-01-07,42,592947.75
2011-01-07,43,611796.61
2011-01-07,44,288320.38
2011-01-07,45,680254.35
2011-01-14,1,1391013.96
2011-01-14,2,1744193.58
2011-01-14,3,381061.1
2011-01-14,4,1865502.46
2011-01-14,5,260636.71
2011-01-14,6,1306194.55
2011-01-14,7,547384.9
2011-01-14,8,809646.66
2011-01-14,9,458086.69
2011-01-14,10,1710803.59
2011-01-14,11,1194449.78
2011-01-14,12,812011.8
2011-01-14,13,1682316.31
2011-01-14,14,1699095.9
2011-01-14,15,479424.2
2011-01-14,16,470365.59
2011-01-14,17,758510.36
2011-01-14,18,777175.28
2011-01-14,19,1181204.53
2011-01-14,20,1884345.01
2011-01-14,21,650789.13
2011-01-14,22,807535.52
2011-01-14,23,1016756.1
2011-01-14,24,1167740.2
2011-01-14,25,572360.83
2011-01-14,26,812323.29
2011-01-14,27,1532308.62
2011-01-14,28,1098286.61
2011-01-14,29,426905.26
2011-01-14,30,465408.72
2011-01-14,31,1350730.31
2011-01-14,32,1028206.51
2011-01-14,33,259527.75
2011-01-14,34,898610.33
2011-01-14,35,687670.78
2011-01-14,36,410497.73
2011-01-14,37,525616.9
2011-01-14,38,356138.79
2011-01-14,39,1193199.39
2011-01-14,40,771315.62
2011-01-14,41,1052609.16
2011-01-14,42,613899.15
2011-01-14,43,614940.07
2011-01-14,44,292859.36
2011-01-14,45,654018.95
2011-01-21,1,1327405.42
2011-01-21,2,1751384.9
2011-01-21,3,350876.7
2011-01-21,4,1886393.94
2011-01-21,5,275313.34
2011-01-21,6,1261253.18
2011-01-21,7,521539.46
2011-01-21,8,822668.23
2011-01-21,9,454021.69
2011-01-21,10,1677556.18
2011-01-21,11,1187776.19
2011-01-21,12,802105.5
2011-01-21,13,1770177.37
2011-01-21,14,1743188.87
2011-01-21,15,487311.03
2011-01-21,16,462888.13
2011-01-21,17,755804.37
2011-01-21,18,891148.55
2011-01-21,19,1212967.84
2011-01-21,20,1781805.66
2011-01-21,21,663941.73
2011-01-21,22,855001.02
2011-01-21,23,1110706.06
2011-01-21,24,1107170.39
2011-01-21,25,568093.57
2011-01-21,26,809833.21
2011-01-21,27,1517029.9
2011-01-21,28,1079669.11
2011-01-21,29,445134.15
2011-01-21,30,439132.62
2011-01-21,31,1344167.13
2011-01-21,32,1078348.91
2011-01-21,33,244856.44
2011-01-21,34,891025.39
2011-01-21,35,659902.07
2011-01-21,36,399191.05
2011-01-21,37,526486.82
2011-01-21,38,341098.08
2011-01-21,39,1243370.74
2011-01-21,40,764014.75
2011-01-21,41,1088025.8
2011-01-21,42,533414.62
2011-01-21,43,601004.79
2011-01-21,44,276157.8
2011-01-21,45,644285.33
2011-01-28,1,1316899.31
2011-01-28,2,1695371.68
2011-01-28,3,364866.24
2011-01-28,4,1814240.85
2011-01-28,5,279088.39
2011-01-28,6,1287034.7
2011-01-28,7,513372.17
2011-01-28,8,782256.66
2011-01-28,9,463561.48
2011-01-28,10,1715769.05
2011-01-28,11,1100418.69
2011-01-28,12,873119.06
2011-01-28,13,1633663.12
2011-01-28,14,1613718.38
2011-01-28,15,481119.6
2011-01-28,16,448391.99
2011-01-28,17,736335.69
2011-01-28,18,849540.85
2011-01-28,19,1284185.49
2011-01-28,20,1761506.68
2011-01-28,21,649878.29
2011-01-28,22,799369.15
2011-01-28,23,1083657.61
2011-01-28,24,1126921.34
2011-01-28,25,600448.69
2011-01-28,26,817485.14
2011-01-28,27,1421111.55
2011-01-28,28,1127859.69
2011-01-28,29,410426.97
2011-01-28,30,425989.04
2011-01-28,31,1254955.68
2011-01-28,32,1006814.85
2011-01-28,33,231155.9
2011-01-28,34,836717.75
2011-01-28,35,633289.78
2011-01-28,36,372174.12
2011-01-28,37,513672.36
2011-01-28,38,357557.16
2011-01-28,39,1158698.44
2011-01-28,40,775910.43
2011-01-28,41,1026439.93
2011-01-28,42,499081.79
2011-01-28,43,562558.27
2011-01-28,44,276011.4
2011-01-28,45,617207.58
2011-02-04,1,1606629.58
2011-02-04,2,1929346.23
2011-02-04,3,438516.53
2011-02-04,4,2119086.04
2011-02-04,5,329613.2
2011-02-04,6,1514999.17
2011-02-04,7,558027.77
2011-02-04,8,944594.78
2011-02-04,9,544612.28
2011-02-04,10,1968045.91
2011-02-04,11,1422546.05
2011-02-04,12,1046068.17
2011-02-04,13,1848186.58
2011-02-04,14,1995891.87
2011-02-04,15,556550.85
2011-02-04,16,479263.15
2011-02-04,17,816603.05
2011-02-04,18,1055841.24
2011-02-04,19,1370562.11
2011-02-04,20,2351143.07
2011-02-04,21,596218.24
2011-02-04,22,946060.98
2011-02-04,23,1159438.53
2011-02-04,24,1225182.04
2011-02-04,25,639830.45
2011-02-04,26,911807.02
2011-02-04,27,1628100.79
2011-02-04,28,1564897.32
2011-02-04,29,504126.89
2011-02-04,30,490970.95
2011-02-04,31,1443206.46
2011-02-04,32,1070457.8
2011-02-04,33,234218.03
2011-02-04,34,971932.87
2011-02-04,35,747577.05
2011-02-04,36,417521.7
2011-02-04,37,583835.18
2011-02-04,38,402341.76
2011-02-04,39,1343773.94
2011-02-04,40,904261.65
2011-02-04,41,1179420.5
2011-02-04,42,586886.16
2011-02-04,43,651521.77
2011-02-04,44,293953.08
2011-02-04,45,759442.33
2011-02-11,1,1649614.93
2011-02-11,2,2168041.61
2011-02-11,3,430526.21
2011-02-11,4,2187847.29
2011-02-11,5,311590.54
2011-02-11,6,1486920.17
2011-02-11,7,559903.13
2011-02-11,8,996147.39
2011-02-11,9,555279.02
2011-02-11,10,2115408.31
2011-02-11,11,1419236.9
2011-02-11,12,1086421.57
2011-02-11,13,1944438.9
2011-02-11,14,1980405.03
2011-02-11,15,582864.35
2011-02-11,16,466806.89
2011-02-11,17,813211.46
2011-02-11,18,1122053.58
2011-02-11,19,1430851.11
2011-02-11,20,2211388.14
2011-02-11,21,771908.51
2011-02-11,22,1009206.33
2011-02-11,23,1249786.4
2011-02-11,24,1341240.62
2011-02-11,25,615666.78
2011-02-11,26,1010711.08
2011-02-11,27,1636224.77
2011-02-11,28,1397301.38
2011-02-11,29,550387.78
2011-02-11,30,470921.24
2011-02-11,31,1539230.32
2011-02-11,32,1124357.2
2011-02-11,33,276198.74
2011-02-11,34,1015654.6
2011-02-11,35,859258.17
2011-02-11,36,401501.2
2011-02-11,37,522514.32
2011-02-11,38,377672.46
2011-02-11,39,1227893.89
2011-02-11,40,931939.52
2011-02-11,41,1150003.36
2011-02-11,42,628063.88
2011-02-11,43,635650.98
2011-02-11,44,307486.73
2011-02-11,45,766456.0
2011-02-18,1,1686842.78
2011-02-18,2,2080884.82
2011-02-18,3,432782.1
2011-02-18,4,2316495.56
2011-02-18,5,356622.61
2011-02-18,6,1572117.54
2011-02-18,7,572387.47
2011-02-18,8,1065108.64
2011-02-18,9,610985.56
2011-02-18,10,2106934.55
2011-02-18,11,1554747.15
2011-02-18,12,1128485.1
2011-02-18,13,2003480.59
2011-02-18,14,2019031.67
2011-02-18,15,649993.5
2011-02-18,16,491179.79
2011-02-18,17,860962.91
2011-02-18,18,1095058.57
2011-02-18,19,1457270.16
2011-02-18,20,2258616.24
2011-02-18,21,884701.92
2011-02-18,22,975964.86
2011-02-18,23,1369971.57
2011-02-18,24,1360150.12
2011-02-18,25,634637.03
2011-02-18,26,981978.02
2011-02-18,27,1709365.19
2011-02-18,28,1514828.82
2011-02-18,29,542529.21
2011-02-18,30,417070.51
2011-02-18,31,1539063.91
2011-02-18,32,1183528.58
2011-02-18,33,252349.6
2011-02-18,34,1062629.3
2011-02-18,35,865305.88
2011-02-18,36,427175.03
2011-02-18,37,536840.69
2011-02-18,38,364606.7
2011-02-18,39,1335233.74
2011-02-18,40,968694.45
2011-02-18,41,1203399.64
2011-02-18,42,556485.1
2011-02-18,43,626627.77
2011-02-18,44,280785.76
2011-02-18,45,802253.41
2011-02-25,1,1456800.28
2011-02-25,2,1833511.08
2011-02-25,3,397211.19
2011-02-25,4,2078094.69
2011-02-25,5,294659.5
2011-02-25,6,1422600.43
2011-02-25,7,546690.84
2011-02-25,8,917317.15
2011-02-25,9,513107.2
2011-02-25,10,1967996.71
2011-02-25,11,1323999.36
2011-02-25,12,1046203.72
2011-02-25,13,1831933.95
2011-02-25,14,1875708.88
2011-02-25,15,547564.09
2011-02-25,16,475201.64
2011-02-25,17,767256.53
2011-02-25,18,1005983.31
2011-02-25,19,1296658.47
2011-02-25,20,1938608.52
2011-02-25,21,768313.85
2011-02-25,22,911245.43
2011-02-25,23,1206917.2
2011-02-25,24,1235121.33
2011-02-25,25,570816.34
2011-02-25,26,910298.44
2011-02-25,27,1688935.71
2011-02-25,28,1311796.91
2011-02-25,29,483660.15
2011-02-25,30,432687.97
2011-02-25,31,1365678.22
2011-02-25,32,1054754.67
2011-02-25,33,242901.21
2011-02-25,34,953331.45
2011-02-25,35,841129.26
2011-02-25,36,380279.44
2011-02-25,37,514758.19
2011-02-25,38,354232.34
2011-02-25,39,1240921.19
2011-02-25,40,888869.27
2011-02-25,41,1099714.93
2011-02-25,42,526904.08
2011-02-25,43,592340.01
2011-02-25,44,279427.93
2011-02-25,45,733716.78
2011-03-04,1,1636263.41
2011-03-04,2,1981607.78
2011-03-04,3,437084.51
2011-03-04,4,2103455.75
2011-03-04,5,329033.66
2011-03-04,6,1502617.99
2011-03-04,7,551378.39
2011-03-04,8,935266.43
2011-03-04,9,542016.18
2011-03-04,10,1958003.19
2011-03-04,11,1399456.99
2011-03-04,12,1085248.21
2011-03-04,13,1894960.68
2011-03-04,14,2041215.61
2011-03-04,15,573374.49
2011-03-04,16,484829.07
2011-03-04,17,816138.33
2011-03-04,18,1063310.62
2011-03-04,19,1433569.44
2011-03-04,20,2143424.61
2011-03-04,21,796277.72
2011-03-04,22,997353.15
2011-03-04,23,1301185.28
2011-03-04,24,1346994.53
2011-03-04,25,640912.18
2011-03-04,26,945643.17
2011-03-04,27,1656130.67
2011-03-04,28,1723736.91
2011-03-04,29,536031.67
2011-03-04,30,443334.71
2011-03-04,31,1412721.18
2011-03-04,32,1106847.62
2011-03-04,33,245435.8
2011-03-04,34,963910.81
2011-03-04,35,850448.54
2011-03-04,36,402579.84
2011-03-04,37,527572.25
2011-03-04,38,405429.43
2011-03-04,39,1316385.43
2011-03-04,40,977070.62
2011-03-04,41,1229257.7
2011-03-04,42,570879.04
2011-03-04,43,616345.25
2011-03-04,44,293984.54
2011-03-04,45,761880.36
2011-03-11,1,1553191.63
2011-03-11,2,1879107.31
2011-03-11,3,404753.3
2011-03-11,4,2039818.41
2011-03-11,5,293098.1
2011-03-11,6,1494497.39
2011-03-11,7,558963.83
2011-03-11,8,900387.29
2011-03-11,9,517783.5
2011-03-11,10,1933469.15
2011-03-11,11,1314557.31
2011-03-11,12,997672.62
2011-03-11,13,1852432.58
2011-03-11,14,1931104.67
2011-03-11,15,537035.28
2011-03-11,16,457504.35
2011-03-11,17,779602.36
2011-03-11,18,1002714.25
2011-03-11,19,1351450.43
2011-03-11,20,1990932.77
2011-03-11,21,763479.9
2011-03-11,22,944587.23
2011-03-11,23,1042043.55
2011-03-11,24,1253218.7
2011-03-11,25,599828.39
2011-03-11,26,946614.55
2011-03-11,27,1613259.77
2011-03-11,28,1380836.35
2011-03-11,29,493430.45
2011-03-11,30,438529.81
2011-03-11,31,1405572.93
2011-03-11,32,1101458.21
2011-03-11,33,270921.44
2011-03-11,34,943951.67
2011-03-11,35,830601.39
2011-03-11,36,407506.78
2011-03-11,37,505610.4
2011-03-11,38,357897.18
2011-03-11,39,1283716.81
2011-03-11,40,860255.58
2011-03-11,41,1159089.6
2011-03-11,42,607294.56
2011-03-11,43,629026.75
2011-03-11,44,284496.14
2011-03-11,45,714014.73
2011-03-18,1,1576818.06
2011-03-18,2,1902557.66
2011-03-18,3,392109.51
2011-03-18,4,2116475.38
2011-03-18,5,312177.67
2011-03-18,6,1685375.47
2011-03-18,7,635014.69
2011-03-18,8,898289.14
2011-03-18,9,515226.11
2011-03-18,10,1884734.31
2011-03-18,11,1391813.69
2011-03-18,12,1009502.01
2011-03-18,13,1852443.78
2011-03-18,14,1932491.42
2011-03-18,15,551553.99
2011-03-18,16,497373.49
2011-03-18,17,778436.81
2011-03-18,18,945889.59
2011-03-18,19,1257972.37
2011-03-18,20,1931668.64
2011-03-18,21,793569.0
2011-03-18,22,926427.12
2011-03-18,23,1203682.62
2011-03-18,24,1168397.26
2011-03-18,25,603393.64
2011-03-18,26,887426.12
2011-03-18,27,1624539.21
2011-03-18,28,1286413.71
2011-03-18,29,493653.43
2011-03-18,30,425470.84
2011-03-18,31,1425559.02
2011-03-18,32,1100765.5
2011-03-18,33,247234.47
2011-03-18,34,1014218.8
2011-03-18,35,800662.82
2011-03-18,36,431412.22
2011-03-18,37,478503.06
2011-03-18,38,349459.95
2011-03-18,39,1348410.05
2011-03-18,40,871024.26
2011-03-18,41,1115504.26
2011-03-18,42,558239.32
2011-03-18,43,635171.05
2011-03-18,44,281699.68
2011-03-18,45,733564.77
2011-03-25,1,1541102.38
2011-03-25,2,1766162.05
2011-03-25,3,380683.67
2011-03-25,4,1944164.32
2011-03-25,5,294732.5
2011-03-25,6,1438465.81
2011-03-25,7,559061.58
2011-03-25,8,827968.36
2011-03-25,9,497488.4
2011-03-25,10,1815798.85
2011-03-25,11,1229777.24
2011-03-25,12,954107.32
2011-03-25,13,1807545.43
2011-03-25,14,1879451.23
2011-03-25,15,527389.28
2011-03-25,16,465279.68
2011-03-25,17,781267.76
2011-03-25,18,944523.3
2011-03-25,19,1266564.94
2011-03-25,20,1824711.21
2011-03-25,21,753711.32
2011-03-25,22,933528.39
2011-03-25,23,1148624.83
2011-03-25,24,1158693.12
2011-03-25,25,616324.24
2011-03-25,26,866566.54
2011-03-25,27,1554651.08
2011-03-25,28,1201059.72
2011-03-25,29,478773.05
2011-03-25,30,431754.01
2011-03-25,31,1357036.1
2011-03-25,32,1068719.22
2011-03-25,33,238084.08
2011-03-25,34,922898.38
2011-03-25,35,762184.1
2011-03-25,36,390732.02
2011-03-25,37,522105.93
2011-03-25,38,351541.62
2011-03-25,39,1284334.79
2011-03-25,40,834621.39
2011-03-25,41,1140578.16
2011-03-25,42,522673.62
2011-03-25,43,585989.1
2011-03-25,44,285031.81
2011-03-25,45,719737.25
2011-04-01,1,1495064.75
2011-04-01,2,1800171.36
2011-04-01,3,374556.08
2011-04-01,4,1900246.47
2011-04-01,5,314316.55
2011-04-01,6,1459276.77
2011-04-01,7,513409.67
2011-04-01,8,878762.3
2011-04-01,9,520962.14
2011-04-01,10,1827733.18
2011-04-01,11,1258674.12
2011-04-01,12,1005463.49
2011-04-01,13,1864238.64
2011-04-01,14,1869110.55
2011-04-01,15,542556.05
2011-04-01,16,459756.11
2011-04-01,17,795859.23
2011-04-01,18,938083.17
2011-04-01,19,1305950.22
2011-04-01,20,1927993.09
2011-04-01,21,732056.37
2011-04-01,22,951588.37
2011-04-01,23,1182694.95
2011-04-01,24,1163803.3
2011-04-01,25,618377.79
2011-04-01,26,849231.61
2011-04-01,27,1628868.28
2011-04-01,28,1336838.41
2011-04-01,29,475615.26
2011-04-01,30,437926.79
2011-04-01,31,1344890.73
2011-04-01,32,1051121.02
2011-04-01,33,232769.09
2011-04-01,34,884233.67
2011-04-01,35,762620.94
2011-04-01,36,385672.11
2011-04-01,37,534578.78
2011-04-01,38,382098.13
2011-04-01,39,1316849.36
2011-04-01,40,841889.08
2011-04-01,41,1179125.48
2011-04-01,42,508432.17
2011-04-01,43,611585.54
2011-04-01,44,281514.26
2011-04-01,45,712425.76
2011-04-08,1,1614259.35
2011-04-08,2,1847552.61
2011-04-08,3,384075.31
2011-04-08,4,2074953.46
2011-04-08,5,307333.62
2011-04-08,6,1534594.0
2011-04-08,7,500552.16
2011-04-08,8,949825.83
2011-04-08,9,561625.92
2011-04-08,10,1870720.73
2011-04-08,11,1327401.06
2011-04-08,12,998362.05
2011-04-08,13,1887465.04
2011-04-08,14,2037798.88
2011-04-08,15,587370.81
2011-04-08,16,439276.5
2011-04-08,17,811855.72
2011-04-08,18,1018541.3
2011-04-08,19,1419911.91
2011-04-08,20,2027056.39
2011-04-08,21,744782.89
2011-04-08,22,969046.69
2011-04-08,23,1248901.98
2011-04-08,24,1273670.32
2011-04-08,25,648606.13
2011-04-08,26,985229.81
2011-04-08,27,1689844.18
2011-04-08,28,1414713.5
2011-04-08,29,505304.33
2011-04-08,30,443889.5
2011-04-08,31,1416790.17
2011-04-08,32,1102975.59
2011-04-08,33,271924.73
2011-04-08,34,975479.83
2011-04-08,35,813352.41
2011-04-08,36,428727.61
2011-04-08,37,543703.16
2011-04-08,38,392152.3
2011-04-08,39,1350646.16
2011-04-08,40,947753.32
2011-04-08,41,1206252.12
2011-04-08,42,620087.35
2011-04-08,43,650418.75
2011-04-08,44,292498.61
2011-04-08,45,750182.71
2011-04-15,1,1559889.0
2011-04-15,2,1856467.84
2011-04-15,3,366250.69
2011-04-15,4,1960587.76
2011-04-15,5,307913.58
2011-04-15,6,1448797.02
2011-04-15,7,423380.14
2011-04-15,8,908278.74
2011-04-15,9,528420.28
2011-04-15,10,1781767.22
2011-04-15,11,1312905.8
2011-04-15,12,990951.77
2011-04-15,13,1950994.04
2011-04-15,14,1974960.86
2011-04-15,15,607691.36
2011-04-15,16,427855.24
2011-04-15,17,825283.43
2011-04-15,18,988157.72
2011-04-15,19,1392093.04
2011-04-15,20,2057406.33
2011-04-15,21,768390.05
2011-04-15,22,1008557.04
2011-04-15,23,1263680.51
2011-04-15,24,1245576.65
2011-04-15,25,674562.45
2011-04-15,26,863266.12
2011-04-15,27,1727175.61
2011-04-15,28,1240126.07
2011-04-15,29,518245.97
2011-04-15,30,426666.92
2011-04-15,31,1408464.08
2011-04-15,32,1120508.14
2011-04-15,33,275749.56
2011-04-15,34,941829.0
2011-04-15,35,795157.2
2011-04-15,36,414986.54
2011-04-15,37,543775.87
2011-04-15,38,362758.94
2011-04-15,39,1348031.55
2011-04-15,40,874446.32
2011-04-15,41,1192982.07
2011-04-15,42,597644.02
2011-04-15,43,635758.03
2011-04-15,44,289667.55
2011-04-15,45,765270.02
2011-04-22,1,1564819.81
2011-04-22,2,1886339.6
2011-04-22,3,391860.04
2011-04-22,4,2220600.76
2011-04-22,5,328415.44
2011-04-22,6,1639358.93
2011-04-22,7,466594.89
2011-04-22,8,937473.13
2011-04-22,9,549502.11
2011-04-22,10,2004831.14
2011-04-22,11,1388118.53
2011-04-22,12,1016019.47
2011-04-22,13,2124316.34
2011-04-22,14,2256461.39
2011-04-22,15,655318.26
2011-04-22,16,368600.0
2011-04-22,17,1060770.11
2011-04-22,18,1105860.06
2011-04-22,19,1514288.82
2011-04-22,20,2313861.81
2011-04-22,21,801302.01
2011-04-22,22,1152781.9
2011-04-22,23,1447301.24
2011-04-22,24,1372484.9
2011-04-22,25,756588.42
2011-04-22,26,921700.61
2011-04-22,27,1921655.48
2011-04-22,28,1297452.0
2011-04-22,29,589252.69
2011-04-22,30,445358.73
2011-04-22,31,1461393.91
2011-04-22,32,1210602.91
2011-04-22,33,248603.3
2011-04-22,34,1051518.45
2011-04-22,35,841778.34
2011-04-22,36,374574.72
2011-04-22,37,526434.37
2011-04-22,38,362952.34
2011-04-22,39,1563140.85
2011-04-22,40,965056.4
2011-04-22,41,1304481.75
2011-04-22,42,534597.69
2011-04-22,43,638280.67
2011-04-22,44,280357.3
2011-04-22,45,813630.44
2011-04-29,1,1455090.69
2011-04-29,2,1745545.28
2011-04-29,3,367405.4
2011-04-29,4,1878167.44
2011-04-29,5,307291.56
2011-04-29,6,1479249.9
2011-04-29,7,410429.73
2011-04-29,8,855014.77
2011-04-29,9,532226.2
2011-04-29,10,1873646.34
2011-04-29,11,1357589.89
2011-04-29,12,994966.1
2011-04-29,13,1895583.12
2011-04-29,14,1930617.64
2011-04-29,15,560764.41
2011-04-29,16,378100.31
